TPA,Horizontal,Vertical
8.0,5.21,1.41
8.0,5.25,1.42
8.0,5.29,1.44
8.0,5.33,1.45
8.0,5.37,1.46
8.0,5.42,1.47
8.0,5.46,1.48
8.0,5.51,1.49
8.0,5.54,1.5
8.0,5.08,1.36
8.0,7.48,0.79
8.0,4.3,1.15
8.0,4.21,1.13
8.0,2.59,0.89
8.0,2.66,0.9
8.0,2.74,0.9
8.0,2.79,0.91
8.0,2.89,0.91
8.0,2.95,0.92
8.0,3.04,0.93
8.0,3.1,0.93
8.0,3.18,0.94
8.0,3.23,0.94
8.0,3.3,0.96
8.0,4.25,1.14
8.0,3.38,0.96
8.0,3.49,0.98
8.0,3.58,1.0
8.0,3.64,1.0
8.0,3.7,1.01
8.0,3.76,1.03
8.0,3.82,1.04
8.0,3.9,1.05
8.0,3.97,1.07
8.0,4.04,1.09
8.0,4.11,1.1
8.0,4.16,1.12
8.0,3.45,0.98
8.0,7.46,0.81
8.0,2.27,0.88
8.0,7.38,0.88
8.0,5.0,1.39
8.0,5.05,1.41
8.0,5.11,1.42
8.0,5.16,1.44
8.0,5.2,1.46
8.0,5.24,1.48
8.0,5.28,1.49
8.0,5.32,1.5
8.0,5.35,1.52
8.0,5.39,1.53
8.0,5.44,1.55
8.0,5.47,1.55
8.0,5.51,1.57
8.0,5.55,1.58
8.0,5.57,1.59
8.0,5.62,1.6
8.0,5.65,1.61
8.0,5.69,1.63
8.0,5.72,1.63
8.0,5.76,1.64
8.0,5.8,1.66
8.0,5.83,1.67
8.0,5.86,1.67
8.0,4.92,1.35
8.0,4.88,1.33
8.0,4.82,1.32
8.0,4.79,1.31
8.0,7.41,0.85
8.0,3.42,0.98
8.0,3.49,0.98
8.0,3.58,1.0
8.0,3.65,1.01
8.0,3.71,1.03
8.0,3.77,1.04
8.0,3.83,1.06
8.0,3.88,1.07
8.0,3.95,1.08
8.0,4.0,1.1
8.0,5.89,1.68
8.0,4.08,1.11
8.0,4.2,1.14
8.0,4.24,1.15
8.0,4.29,1.16
8.0,4.35,1.18
8.0,4.42,1.2
8.0,4.48,1.23
8.0,4.52,1.23
8.0,4.56,1.25
8.0,4.62,1.26
8.0,4.67,1.28
8.0,4.73,1.3
8.0,4.11,1.13
8.0,5.92,1.68
8.0,4.97,1.37
8.0,5.99,1.7
8.0,6.71,1.51
8.0,6.75,1.49
8.0,6.76,1.47
8.0,6.79,1.46
8.0,6.82,1.44
8.0,6.84,1.41
8.0,6.86,1.39
8.0,6.88,1.38
8.0,6.9,1.36
8.0,6.94,1.32
8.0,6.97,1.29
8.0,6.7,1.53
8.0,7.02,1.26
8.0,7.05,1.22
8.0,7.09,1.19
8.0,7.1,1.16
8.0,7.13,1.13
8.0,7.16,1.1
8.0,7.19,1.07
8.0,7.22,1.05
8.0,7.25,1.01
8.0,7.29,0.98
8.0,7.32,0.95
8.0,5.95,1.69
8.0,7.02,1.25
8.0,6.67,1.55
8.0,7.35,0.92
8.0,6.61,1.58
8.0,6.64,1.56
8.0,6.04,1.71
8.0,6.07,1.72
8.0,6.1,1.72
8.0,6.12,1.73
8.0,6.16,1.73
8.0,6.18,1.73
8.0,6.21,1.72
8.0,6.24,1.73
8.0,6.27,1.73
8.0,6.3,1.72
8.0,6.31,1.72
8.0,6.02,1.71
8.0,6.36,1.7
8.0,6.38,1.7
8.0,6.41,1.69
8.0,6.44,1.69
8.0,6.46,1.67
8.0,6.49,1.66
8.0,6.51,1.65
8.0,6.53,1.64
8.0,6.54,1.62
8.0,6.56,1.61
8.0,6.59,1.59
8.0,6.34,1.71
10.0,4.9,1.6
10.0,4.87,1.59
10.0,4.79,1.57
10.0,4.74,1.55
10.0,4.47,1.46
10.0,4.62,1.5
10.0,4.56,1.48
10.0,4.5,1.48
10.0,5.53,1.82
10.0,4.68,1.52
10.0,4.94,1.62
10.0,5.24,1.73
10.0,5.04,1.65
10.0,5.09,1.67
10.0,5.14,1.68
10.0,5.18,1.7
10.0,5.28,1.74
10.0,5.33,1.75
10.0,5.36,1.76
10.0,5.4,1.77
10.0,5.44,1.78
10.0,5.49,1.8
10.0,4.38,1.43
10.0,4.99,1.63
10.0,4.33,1.42
10.0,3.49,1.21
10.0,4.24,1.39
10.0,5.58,1.83
10.0,2.51,1.06
10.0,2.6,1.06
10.0,2.67,1.07
10.0,2.75,1.09
10.0,2.83,1.09
10.0,2.92,1.1
10.0,3.0,1.12
10.0,3.06,1.13
10.0,3.13,1.15
10.0,3.22,1.16
10.0,4.28,1.41
10.0,3.28,1.17
10.0,3.41,1.19
10.0,3.55,1.22
10.0,3.65,1.24
10.0,3.71,1.26
10.0,3.77,1.27
10.0,3.85,1.29
10.0,3.9,1.31
10.0,3.96,1.32
10.0,4.04,1.34
10.0,4.1,1.35
10.0,4.17,1.37
10.0,3.35,1.18
10.0,5.61,1.84
10.0,7.15,1.41
10.0,5.7,1.87
10.0,6.58,1.86
10.0,6.6,1.84
10.0,6.63,1.83
10.0,6.64,1.82
10.0,6.66,1.81
10.0,6.67,1.8
10.0,6.7,1.78
10.0,6.72,1.76
10.0,6.76,1.74
10.0,6.8,1.73
10.0,6.83,1.7
10.0,6.84,1.68
10.0,6.87,1.66
10.0,6.9,1.64
10.0,6.91,1.62
10.0,6.94,1.61
10.0,6.96,1.58
10.0,6.99,1.57
10.0,7.01,1.54
10.0,7.04,1.51
10.0,7.05,1.49
10.0,7.1,1.46
10.0,7.12,1.44
10.0,6.55,1.87
10.0,6.51,1.88
10.0,6.49,1.89
10.0,6.47,1.9
10.0,5.72,1.88
10.0,5.77,1.88
10.0,5.81,1.89
10.0,5.83,1.9
10.0,5.88,1.91
10.0,5.92,1.91
10.0,5.95,1.92
10.0,5.98,1.93
10.0,6.02,1.93
10.0,6.04,1.94
10.0,6.07,1.93
10.0,5.65,1.86
10.0,6.11,1.93
10.0,6.18,1.95
10.0,6.21,1.94
10.0,6.22,1.94
10.0,6.25,1.94
10.0,6.29,1.94
10.0,6.31,1.93
10.0,6.34,1.93
10.0,6.36,1.93
10.0,6.4,1.92
10.0,6.42,1.91
10.0,6.44,1.91
10.0,6.14,1.94
10.0,2.44,1.05
10.0,6.19,2.07
10.0,2.27,1.03
10.0,6.84,1.77
10.0,6.86,1.76
10.0,6.87,1.74
10.0,6.89,1.71
10.0,6.92,1.69
10.0,6.94,1.66
10.0,6.97,1.64
10.0,6.99,1.61
10.0,7.02,1.58
10.0,7.04,1.55
10.0,7.06,1.52
10.0,6.83,1.78
10.0,7.09,1.5
10.0,7.14,1.45
10.0,7.17,1.4
10.0,7.19,1.36
10.0,7.22,1.33
10.0,7.25,1.3
10.0,7.28,1.27
10.0,7.29,1.25
10.0,7.33,1.21
10.0,7.36,1.17
10.0,7.39,1.13
10.0,7.41,1.11
10.0,7.11,1.46
10.0,7.43,1.08
10.0,6.79,1.81
10.0,6.76,1.85
10.0,7.17,1.38
10.0,6.21,2.07
10.0,6.23,2.08
10.0,6.27,2.07
10.0,6.28,2.07
10.0,6.31,2.07
10.0,6.34,2.06
10.0,6.37,2.06
10.0,6.39,2.04
10.0,6.41,2.04
10.0,6.44,2.03
10.0,6.77,1.83
10.0,6.46,2.02
10.0,6.5,2.01
10.0,6.53,2.0
10.0,6.55,1.99
10.0,6.57,1.97
10.0,6.59,1.95
10.0,6.62,1.95
10.0,6.64,1.93
10.0,6.66,1.92
10.0,6.68,1.9
10.0,6.72,1.88
10.0,6.73,1.87
10.0,6.48,2.02
10.0,2.35,1.04
10.0,7.48,1.02
10.0,7.55,0.94
10.0,0.23,1.03
10.0,0.28,1.04
10.0,0.38,1.06
10.0,0.48,1.08
10.0,0.58,1.07
10.0,0.65,1.06
10.0,0.73,1.05
10.0,0.83,1.04
10.0,0.92,1.03
10.0,1.03,1.02
10.0,1.12,1.02
10.0,0.07,1.0
10.0,1.19,1.02
10.0,1.35,1.01
10.0,1.43,1.01
10.0,1.52,1.01
10.0,1.6,1.01
10.0,1.68,1.01
10.0,1.77,1.01
10.0,1.87,1.01
10.0,1.97,1.02
10.0,2.04,1.01
10.0,2.11,1.02
10.0,2.21,1.03
10.0,1.25,1.01
10.0,7.51,0.99
10.0,0.04,1.0
10.0,8.39,0.24
10.0,7.59,0.91
10.0,7.61,0.87
10.0,7.64,0.84
10.0,7.67,0.8
10.0,7.7,0.77
10.0,7.73,0.73
10.0,7.75,0.71
10.0,7.81,0.65
10.0,7.85,0.62
10.0,7.89,0.57
10.0,7.91,0.55
10.0,0.01,1.0
10.0,7.94,0.52
10.0,8.01,0.44
10.0,8.05,0.41
10.0,8.09,0.37
10.0,8.13,0.34
10.0,8.17,0.31
10.0,8.22,0.27
10.0,8.24,0.23
10.0,8.27,0.22
10.0,8.31,0.2
10.0,8.33,0.22
10.0,8.36,0.24
10.0,7.98,0.47
10.0,7.2,1.36
10.0,5.19,1.79
10.0,7.25,1.3
10.0,6.42,2.11
10.0,6.46,2.11
10.0,6.48,2.1
10.0,6.5,2.1
10.0,6.53,2.09
10.0,6.56,2.09
10.0,6.59,2.08
10.0,6.62,2.06
10.0,6.63,2.06
10.0,6.65,2.05
10.0,6.67,2.04
10.0,6.7,2.03
10.0,6.72,2.01
10.0,6.74,2.0
10.0,6.76,1.98
10.0,6.78,1.97
10.0,6.81,1.96
10.0,6.84,1.94
10.0,6.85,1.92
10.0,6.87,1.9
10.0,6.89,1.89
10.0,6.92,1.86
10.0,6.95,1.83
10.0,6.4,2.12
10.0,6.36,2.12
10.0,6.34,2.12
10.0,6.31,2.12
10.0,5.43,1.88
10.0,5.48,1.89
10.0,5.53,1.91
10.0,5.56,1.93
10.0,5.6,1.94
10.0,5.64,1.95
10.0,5.69,1.98
10.0,5.74,1.99
10.0,5.77,2.0
10.0,5.8,2.02
10.0,5.85,2.03
10.0,6.97,1.83
10.0,5.89,2.04
10.0,5.97,2.07
10.0,6.01,2.08
10.0,6.05,2.1
10.0,6.08,2.1
10.0,6.1,2.11
10.0,6.12,2.11
10.0,6.16,2.11
10.0,6.19,2.12
10.0,6.24,2.12
10.0,6.26,2.12
10.0,6.28,2.12
10.0,5.93,2.05
10.0,6.99,1.8
10.0,7.02,1.78
10.0,7.05,1.75
10.0,7.88,0.8
10.0,7.91,0.76
10.0,7.94,0.73
10.0,7.99,0.69
10.0,8.01,0.64
10.0,8.04,0.61
10.0,8.1,0.56
10.0,8.11,0.54
10.0,8.13,0.51
10.0,8.16,0.48
10.0,8.19,0.44
10.0,7.84,0.85
10.0,8.23,0.42
10.0,8.3,0.34
10.0,8.35,0.3
10.0,8.38,0.27
10.0,8.42,0.23
10.0,8.45,0.2
10.0,8.49,0.17
10.0,8.5,0.17
10.0,8.54,0.17
10.0,8.56,0.19
10.0,8.59,0.2
10.0,6.16,2.07
10.0,8.27,0.37
10.0,5.38,1.86
10.0,7.82,0.87
10.0,7.75,0.94
10.0,7.06,1.73
10.0,7.09,1.72
10.0,7.1,1.68
10.0,7.12,1.66
10.0,7.16,1.63
10.0,7.18,1.6
10.0,7.21,1.58
10.0,7.23,1.55
10.0,7.25,1.53
10.0,7.28,1.49
10.0,7.31,1.47
10.0,7.78,0.91
10.0,7.33,1.44
10.0,7.41,1.35
10.0,7.43,1.32
10.0,7.46,1.29
10.0,7.48,1.26
10.0,7.51,1.23
10.0,7.54,1.19
10.0,7.57,1.16
10.0,7.6,1.11
10.0,7.64,1.07
10.0,7.68,1.03
10.0,7.7,0.98
10.0,7.37,1.38
10.0,7.23,1.34
10.0,5.34,1.85
10.0,5.24,1.8
10.0,8.3,0.34
10.0,8.35,0.31
10.0,8.38,0.29
10.0,8.41,0.25
10.0,8.45,0.23
10.0,8.48,0.21
10.0,8.51,0.19
10.0,8.56,0.15
10.0,8.58,0.12
10.0,8.58,0.14
10.0,8.68,0.11
10.0,8.73,0.12
10.0,8.78,0.12
10.0,0.06,1.01
10.0,0.2,1.02
10.0,0.25,1.05
10.0,0.35,1.07
10.0,0.42,1.09
10.0,0.46,1.08
10.0,0.63,1.07
10.0,0.77,1.06
10.0,0.86,1.06
10.0,0.92,1.05
10.0,8.24,0.4
10.0,8.21,0.43
10.0,8.17,0.46
10.0,8.12,0.49
10.0,7.29,1.27
10.0,7.32,1.24
10.0,7.35,1.21
10.0,7.39,1.18
10.0,7.42,1.14
10.0,7.44,1.11
10.0,7.46,1.08
10.0,7.49,1.05
10.0,7.53,1.02
10.0,7.57,0.99
10.0,7.62,0.94
10.0,1.01,1.04
10.0,7.66,0.9
10.0,7.71,0.86
10.0,7.75,0.82
10.0,7.79,0.78
10.0,7.82,0.75
10.0,7.86,0.72
10.0,7.9,0.68
10.0,7.93,0.64
10.0,7.98,0.61
10.0,8.0,0.58
10.0,8.05,0.54
10.0,8.09,0.51
10.0,7.68,0.88
10.0,1.11,1.04
10.0,1.17,1.03
10.0,1.32,1.02
10.0,3.73,1.29
10.0,3.79,1.31
10.0,3.86,1.33
10.0,3.94,1.35
10.0,3.99,1.37
10.0,4.07,1.4
10.0,4.15,1.42
10.0,4.21,1.43
10.0,4.27,1.45
10.0,4.35,1.47
10.0,4.39,1.49
10.0,3.67,1.28
10.0,4.47,1.52
10.0,4.58,1.55
10.0,4.63,1.57
10.0,4.69,1.6
10.0,4.75,1.62
10.0,4.82,1.64
10.0,4.87,1.66
10.0,4.93,1.68
10.0,5.0,1.71
10.0,5.02,1.73
10.0,5.11,1.75
10.0,5.15,1.78
10.0,4.53,1.53
10.0,5.29,1.83
10.0,3.6,1.26
10.0,3.41,1.22
10.0,1.41,1.02
10.0,1.5,1.02
10.0,1.59,1.02
10.0,1.66,1.03
10.0,1.75,1.03
10.0,1.84,1.03
10.0,1.93,1.03
10.0,2.01,1.04
10.0,2.12,1.04
10.0,2.2,1.05
10.0,2.3,1.05
10.0,3.49,1.24
10.0,2.36,1.06
10.0,2.52,1.08
10.0,2.61,1.09
10.0,2.69,1.1
10.0,2.82,1.11
10.0,2.88,1.13
10.0,2.96,1.14
10.0,3.04,1.15
10.0,3.1,1.16
10.0,3.2,1.18
10.0,3.26,1.2
10.0,3.35,1.2
10.0,2.45,1.08
10.0,8.62,0.22
10.0,6.09,2.07
10.0,6.06,2.06
10.0,7.23,1.29
10.0,7.25,1.26
10.0,7.28,1.23
10.0,7.31,1.2
10.0,7.34,1.16
10.0,7.37,1.13
10.0,7.41,1.08
10.0,7.45,1.05
10.0,7.48,1.02
10.0,7.51,0.97
10.0,7.55,0.94
10.0,7.58,0.92
10.0,7.59,0.89
10.0,7.63,0.84
10.0,7.68,0.8
10.0,7.73,0.76
10.0,7.76,0.73
10.0,7.8,0.68
10.0,7.85,0.65
10.0,7.89,0.61
10.0,7.93,0.57
10.0,7.97,0.53
10.0,8.01,0.5
10.0,7.2,1.32
10.0,7.16,1.35
10.0,7.12,1.39
10.0,7.11,1.42
10.0,6.52,1.94
10.0,6.54,1.93
10.0,6.56,1.92
10.0,6.59,1.89
10.0,6.61,1.88
10.0,6.64,1.86
10.0,6.66,1.85
10.0,6.67,1.84
10.0,6.71,1.82
10.0,6.72,1.8
10.0,6.75,1.78
10.0,8.04,0.48
10.0,6.78,1.75
10.0,6.83,1.7
10.0,6.85,1.68
10.0,6.87,1.66
10.0,6.9,1.63
10.0,6.92,1.61
10.0,6.95,1.59
10.0,6.98,1.56
10.0,7.0,1.54
10.0,7.03,1.52
10.0,7.06,1.49
10.0,7.08,1.45
10.0,6.8,1.73
10.0,8.09,0.44
10.0,8.14,0.4
10.0,8.17,0.36
10.0,1.53,1.0
10.0,1.61,1.01
10.0,1.7,1.01
10.0,1.8,1.01
10.0,1.88,1.02
10.0,1.94,1.02
10.0,2.03,1.03
10.0,2.11,1.03
10.0,2.19,1.04
10.0,2.27,1.04
10.0,2.34,1.05
10.0,1.44,1.0
10.0,2.42,1.05
10.0,2.58,1.07
10.0,2.69,1.08
10.0,2.76,1.1
10.0,2.82,1.11
10.0,2.89,1.12
10.0,2.99,1.13
10.0,3.04,1.14
10.0,3.11,1.16
10.0,3.19,1.17
10.0,3.25,1.18
10.0,3.33,1.2
10.0,2.48,1.06
10.0,6.5,1.95
10.0,1.36,1.01
10.0,1.18,1.02
10.0,8.2,0.34
10.0,8.25,0.3
10.0,8.29,0.26
10.0,8.34,0.22
10.0,8.38,0.19
10.0,8.42,0.17
10.0,8.47,0.13
10.0,8.51,0.11
10.0,8.55,0.12
10.0,8.61,0.14
10.0,0.01,1.0
10.0,1.27,1.01
10.0,0.01,1.0
10.0,0.18,1.03
10.0,0.27,1.06
10.0,0.35,1.07
10.0,0.47,1.08
10.0,0.56,1.07
10.0,0.65,1.06
10.0,0.77,1.05
10.0,0.85,1.04
10.0,0.94,1.04
10.0,1.04,1.02
10.0,1.1,1.02
10.0,0.12,1.02
10.0,3.37,1.21
10.0,6.47,1.97
10.0,6.44,1.99
10.0,2.56,1.08
10.0,2.64,1.09
10.0,2.73,1.1
10.0,2.8,1.11
10.0,2.91,1.13
10.0,2.98,1.14
10.0,3.06,1.16
10.0,3.13,1.18
10.0,3.2,1.19
10.0,3.27,1.2
10.0,3.34,1.21
10.0,3.41,1.23
10.0,3.49,1.25
10.0,3.55,1.26
10.0,3.65,1.28
10.0,3.72,1.3
10.0,3.77,1.31
10.0,3.84,1.33
10.0,3.89,1.35
10.0,3.99,1.38
10.0,4.05,1.41
10.0,4.12,1.42
10.0,4.19,1.44
10.0,2.48,1.07
10.0,2.39,1.06
10.0,2.31,1.05
10.0,2.24,1.04
10.0,0.08,1.01
10.0,0.22,1.05
10.0,0.32,1.06
10.0,0.38,1.06
10.0,0.51,1.06
10.0,0.59,1.06
10.0,0.68,1.05
10.0,0.75,1.05
10.0,0.83,1.04
10.0,0.92,1.03
10.0,1.01,1.02
10.0,4.23,1.46
10.0,1.09,1.02
10.0,1.3,1.02
10.0,1.4,1.01
10.0,1.49,1.02
10.0,1.58,1.02
10.0,1.67,1.01
10.0,1.75,1.01
10.0,1.84,1.01
10.0,1.9,1.02
10.0,1.98,1.03
10.0,2.07,1.03
10.0,2.12,1.02
10.0,1.22,1.01
10.0,4.29,1.48
10.0,4.35,1.49
10.0,4.41,1.52
10.0,5.76,2.01
10.0,5.79,2.01
10.0,5.81,2.02
10.0,5.84,2.02
10.0,5.88,2.03
10.0,5.91,2.04
10.0,5.94,2.04
10.0,5.98,2.05
10.0,6.01,2.05
10.0,6.05,2.06
10.0,6.06,2.06
10.0,5.72,2.0
10.0,6.1,2.06
10.0,6.15,2.06
10.0,6.18,2.05
10.0,6.21,2.05
10.0,6.23,2.05
10.0,6.26,2.04
10.0,6.28,2.04
10.0,6.29,2.04
10.0,6.32,2.03
10.0,6.35,2.01
10.0,6.38,2.0
10.0,6.41,2.0
10.0,6.12,2.06
10.0,6.45,1.98
10.0,5.67,1.98
10.0,5.59,1.94
10.0,4.49,1.54
10.0,4.53,1.56
10.0,4.58,1.58
10.0,4.62,1.59
10.0,4.68,1.6
10.0,4.74,1.63
10.0,4.8,1.65
10.0,4.86,1.67
10.0,4.88,1.68
10.0,4.95,1.71
10.0,5.01,1.73
10.0,5.64,1.96
10.0,5.05,1.75
10.0,5.14,1.79
10.0,5.19,1.8
10.0,5.23,1.82
10.0,5.3,1.83
10.0,5.34,1.86
10.0,5.37,1.87
10.0,5.42,1.88
10.0,5.46,1.89
10.0,5.49,1.92
10.0,5.52,1.93
10.0,5.56,1.94
10.0,5.1,1.77
10.0,3.48,1.23
10.0,6.12,2.07
10.0,3.61,1.26
10.0,0.98,1.03
10.0,1.09,1.03
10.0,1.22,1.02
10.0,1.31,1.01
10.0,1.4,1.01
10.0,1.48,1.01
10.0,1.55,1.01
10.0,1.63,1.01
10.0,1.73,1.01
10.0,1.79,1.02
10.0,1.94,1.01
10.0,2.0,1.01
10.0,2.09,1.01
10.0,2.17,1.02
10.0,2.26,1.02
10.0,2.33,1.03
10.0,2.42,1.03
10.0,2.52,1.04
10.0,2.61,1.06
10.0,2.71,1.07
10.0,2.76,1.08
10.0,2.88,1.09
10.0,2.98,1.1
10.0,0.88,1.04
10.0,0.8,1.05
10.0,0.74,1.06
10.0,0.65,1.06
10.0,7.53,0.52
10.0,7.55,0.5
10.0,7.61,0.46
10.0,7.63,0.43
10.0,7.66,0.38
10.0,7.69,0.37
10.0,7.74,0.33
10.0,7.79,0.3
10.0,7.82,0.26
10.0,7.88,0.21
10.0,7.92,0.17
10.0,3.11,1.13
10.0,7.96,0.15
10.0,8.0,0.13
10.0,8.05,0.14
10.0,8.1,0.16
10.0,-0.01,1.0
10.0,0.01,1.0
10.0,0.01,1.0
10.0,0.17,1.03
10.0,0.3,1.06
10.0,0.35,1.07
10.0,0.42,1.08
10.0,0.54,1.07
10.0,7.98,0.13
10.0,3.19,1.15
10.0,3.26,1.16
10.0,3.33,1.17
10.0,5.17,1.76
10.0,5.22,1.77
10.0,5.28,1.81
10.0,5.33,1.82
10.0,5.37,1.83
10.0,5.41,1.85
10.0,5.44,1.87
10.0,5.47,1.88
10.0,5.53,1.9
10.0,5.56,1.91
10.0,5.6,1.92
10.0,5.11,1.75
10.0,5.64,1.94
10.0,5.72,1.98
10.0,5.77,1.99
10.0,5.81,2.0
10.0,5.84,2.02
10.0,5.86,2.02
10.0,5.89,2.02
10.0,5.93,2.03
10.0,5.96,2.05
10.0,5.99,2.05
10.0,6.03,2.05
10.0,3.53,1.24
10.0,5.68,1.96
10.0,7.48,0.55
10.0,5.05,1.71
10.0,4.95,1.66
10.0,3.41,1.18
10.0,3.49,1.2
10.0,3.59,1.23
10.0,3.67,1.24
10.0,3.71,1.26
10.0,3.79,1.27
10.0,3.86,1.29
10.0,3.92,1.3
10.0,3.98,1.33
10.0,4.08,1.36
10.0,4.14,1.38
10.0,4.99,1.68
10.0,4.22,1.4
10.0,4.33,1.44
10.0,4.38,1.46
10.0,4.43,1.48
10.0,4.5,1.5
10.0,4.57,1.52
10.0,4.62,1.54
10.0,4.67,1.57
10.0,4.75,1.6
10.0,4.8,1.6
10.0,4.82,1.61
10.0,4.89,1.64
10.0,4.26,1.42
10.0,7.44,0.6
10.0,3.03,1.12
10.0,7.35,0.68
10.0,5.18,1.75
10.0,5.22,1.75
10.0,5.27,1.77
10.0,5.31,1.78
10.0,5.35,1.8
10.0,5.38,1.81
10.0,5.42,1.82
10.0,5.44,1.83
10.0,5.48,1.83
10.0,5.51,1.84
10.0,5.54,1.85
10.0,5.57,1.85
10.0,5.62,1.86
10.0,5.66,1.87
10.0,5.69,1.87
10.0,5.7,1.87
10.0,5.74,1.88
10.0,5.77,1.88
10.0,5.8,1.88
10.0,5.81,1.88
10.0,5.84,1.88
10.0,5.88,1.87
10.0,5.91,1.88
10.0,5.1,1.72
10.0,5.04,1.7
10.0,5.02,1.69
10.0,4.97,1.68
10.0,7.39,0.65
10.0,3.75,1.3
10.0,3.81,1.31
10.0,3.86,1.33
10.0,3.93,1.35
10.0,3.98,1.36
10.0,4.03,1.37
10.0,4.1,1.39
10.0,4.16,1.41
10.0,4.21,1.43
10.0,4.28,1.45
10.0,5.95,1.87
10.0,4.32,1.47
10.0,4.46,1.51
10.0,4.48,1.52
10.0,4.54,1.53
10.0,4.59,1.55
10.0,4.62,1.56
10.0,4.66,1.58
10.0,4.71,1.59
10.0,4.77,1.61
10.0,4.83,1.63
10.0,4.86,1.65
10.0,4.93,1.66
10.0,4.37,1.49
10.0,5.98,1.87
10.0,5.14,1.73
10.0,6.01,1.86
10.0,6.66,1.43
10.0,6.68,1.4
10.0,6.7,1.38
10.0,6.74,1.34
10.0,6.76,1.32
10.0,6.78,1.29
10.0,6.82,1.27
10.0,6.83,1.24
10.0,6.88,1.19
10.0,6.9,1.17
10.0,6.94,1.13
10.0,6.65,1.45
10.0,6.95,1.11
10.0,7.01,1.05
10.0,7.03,1.02
10.0,7.08,0.97
10.0,7.1,0.94
10.0,7.13,0.92
10.0,7.16,0.88
10.0,7.2,0.84
10.0,7.23,0.81
10.0,7.26,0.77
10.0,5.99,1.87
10.0,7.33,0.72
10.0,6.99,1.07
10.0,6.61,1.47
10.0,7.28,0.75
10.0,6.55,1.51
10.0,6.58,1.5
10.0,6.03,1.85
10.0,6.05,1.85
10.0,6.08,1.84
10.0,6.1,1.83
10.0,6.13,1.82
10.0,6.15,1.81
10.0,6.18,1.81
10.0,6.21,1.79
10.0,6.22,1.78
10.0,6.24,1.76
10.0,6.27,1.75
10.0,3.67,1.28
10.0,6.3,1.73
10.0,6.32,1.71
10.0,6.34,1.69
10.0,6.39,1.67
10.0,6.41,1.66
10.0,6.43,1.64
10.0,6.45,1.62
10.0,6.48,1.6
10.0,6.5,1.58
10.0,6.52,1.56
10.0,6.54,1.54
10.0,6.29,1.74
12.0,2.64,1.43
12.0,2.61,1.43
12.0,2.58,1.42
12.0,2.56,1.4
12.0,2.36,1.34
12.0,2.48,1.38
12.0,2.44,1.37
12.0,2.4,1.36
12.0,2.68,1.44
12.0,2.51,1.39
12.0,3.08,1.57
12.0,2.87,1.51
12.0,2.74,1.46
12.0,2.78,1.47
12.0,2.82,1.49
12.0,2.84,1.5
12.0,2.9,1.52
12.0,2.93,1.53
12.0,2.97,1.53
12.0,3.0,1.54
12.0,3.02,1.55
12.0,3.06,1.56
12.0,2.31,1.33
12.0,2.71,1.45
12.0,2.28,1.32
12.0,1.72,1.17
12.0,2.2,1.29
12.0,3.11,1.57
12.0,1.12,1.08
12.0,1.17,1.09
12.0,1.22,1.09
12.0,1.28,1.1
12.0,1.33,1.11
12.0,1.37,1.12
12.0,1.41,1.12
12.0,1.49,1.13
12.0,1.54,1.14
12.0,1.59,1.15
12.0,1.63,1.16
12.0,1.68,1.17
12.0,1.77,1.19
12.0,1.81,1.19
12.0,1.86,1.2
12.0,1.87,1.22
12.0,1.94,1.23
12.0,1.99,1.24
12.0,2.03,1.25
12.0,2.08,1.27
12.0,2.11,1.27
12.0,2.15,1.28
12.0,2.24,1.3
12.0,3.14,1.57
12.0,4.47,0.99
12.0,3.19,1.58
12.0,3.88,1.47
12.0,3.91,1.46
12.0,3.93,1.45
12.0,3.95,1.44
12.0,3.97,1.42
12.0,3.99,1.4
12.0,4.01,1.38
12.0,4.03,1.37
12.0,4.06,1.36
12.0,4.08,1.33
12.0,4.11,1.31
12.0,3.85,1.49
12.0,4.14,1.29
12.0,4.19,1.25
12.0,4.22,1.22
12.0,4.24,1.2
12.0,4.27,1.18
12.0,4.3,1.15
12.0,4.32,1.13
12.0,4.35,1.11
12.0,4.37,1.08
12.0,4.4,1.05
12.0,4.43,1.02
12.0,1.07,1.08
12.0,4.16,1.27
12.0,3.16,1.57
12.0,3.82,1.5
12.0,3.78,1.52
12.0,3.21,1.58
12.0,3.24,1.59
12.0,3.27,1.59
12.0,3.29,1.6
12.0,3.32,1.6
12.0,3.35,1.6
12.0,3.37,1.6
12.0,3.39,1.61
12.0,3.42,1.6
12.0,3.44,1.61
12.0,3.46,1.6
12.0,3.81,1.51
12.0,3.49,1.6
12.0,3.54,1.6
12.0,3.57,1.59
12.0,3.59,1.59
12.0,3.62,1.58
12.0,3.63,1.58
12.0,3.65,1.57
12.0,3.67,1.56
12.0,3.69,1.55
12.0,3.71,1.55
12.0,3.72,1.54
12.0,3.75,1.53
12.0,3.52,1.6
12.0,1.02,1.07
12.0,5.66,2.1
12.0,0.9,1.06
12.0,6.32,1.97
12.0,6.34,1.95
12.0,6.36,1.94
12.0,6.38,1.92
12.0,6.39,1.91
12.0,6.41,1.89
12.0,6.43,1.87
12.0,6.46,1.84
12.0,6.48,1.82
12.0,6.51,1.81
12.0,6.53,1.77
12.0,6.55,1.75
12.0,6.58,1.73
12.0,6.61,1.7
12.0,6.63,1.68
12.0,6.66,1.65
12.0,6.67,1.63
12.0,6.71,1.58
12.0,6.74,1.55
12.0,6.76,1.53
12.0,6.79,1.49
